村志代码 Gazetteer Code,村志书名 Gazetteer Title,Category,Division1,Division2,Start Year,End Year,Data
0768,温河村志,新党员 New CCP Membership,总 Total,,1960,1969,87
0768,温河村志,新党员 New CCP Membership,总 Total,,1970,1979,99
0768,温河村志,新党员 New CCP Membership,总 Total,,1980,1989,47
0768,温河村志,新党员 New CCP Membership,总 Total,,1990,1999,40
0768,温河村志,新党员 New CCP Membership,总 Total,,2000,2010,18
0768,温河村志,新党员 New CCP Membership,总 Total,,1952,2010,310
0768,温河村志,新党员 New CCP Membership,男 Male,,1952,2010,255
0768,温河村志,新党员 New CCP Membership,女 Female,,1952,2010,55
0769,桑园村志,入伍 Military Enlistment,,,1955,2013,116
0769,桑园村志,新党员 New CCP Membership,总 Total,,1942,2012,167
0769,桑园村志,阶级成分 Class Status,,地主 Landlord,1947,1952,12
0769,桑园村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,15
0769,桑园村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,39
0769,桑园村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,229
0769,桑园村志,入伍 Military Enlistment,,,1950,1953,2
0770,长命水村志,共产党员 CCP Membership,总 Total,,1952,2010,123
0771,长湴村志,入伍 Military Enlistment,,,1955,1957,5
0771,长湴村志,入伍 Military Enlistment,,,1958,1968,23
0771,长湴村志,入伍 Military Enlistment,,,1969,1979,24
0771,长湴村志,入伍 Military Enlistment,,,1980,1990,20
0771,长湴村志,入伍 Military Enlistment,,,1991,2001,20
0772,新塘村志,入伍 Military Enlistment,,,1950,1954,11
0772,新塘村志,入伍 Military Enlistment,,,1955,2010,119
0772,新塘村志,新党员 New CCP Membership,总 Total,,1984,2009,65
0772,新塘村志,新党员 New CCP Membership,总 Total,,1984,2007,61
0774,北年丰村志,新党员 New CCP Membership,总 Total,,1978,2013,38
0774,北年丰村志,阶级成分 Class Status,,地主 Landlord,1947,1952,4
0774,北年丰村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,18
0775,崔各庄村志,共产党员 CCP Membership,总 Total,,1984,1986,30
0776,城西吕家村志,村民纠纷 Number of Civil Mediations,,,2007,2010,7
0776,城西吕家村志,阶级成分 Class Status,,地主 Landlord,1945,1955,3
0776,城西吕家村志,阶级成分 Class Status,,富农 Rich Peasant,1945,1955,1
0776,城西吕家村志,阶级成分 Class Status,,中农 Middle Peasant,1945,1955,35
0776,城西吕家村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1945,1955,64
0777,城里村志,入伍 Military Enlistment,,,1955,2009,82
0777,城里村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
0777,城里村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,8
0777,城里村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,42
0777,城里村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,284
0780,北谷丰村志,入伍 Military Enlistment,,,1954,2013,125
0780,北谷丰村志,入伍 Military Enlistment,,,1954,1964,17
0780,北谷丰村志,入伍 Military Enlistment,,,1965,1975,34
0780,北谷丰村志,入伍 Military Enlistment,,,1976,1986,18
0780,北谷丰村志,入伍 Military Enlistment,,,1987,1997,16
0780,北谷丰村志,入伍 Military Enlistment,,,1998,2008,19
0780,北谷丰村志,入伍 Military Enlistment,,,2009,2013,21
0780,北谷丰村志,共产党员 CCP Membership,总 Total,,1956,1958,15
0780,北谷丰村志,共产党员 CCP Membership,总 Total,,1966,1974,32
0780,北谷丰村志,共产党员 CCP Membership,总 Total,,1975,1980,43
0780,北谷丰村志,共产党员 CCP Membership,总 Total,,1981,1986,54
0780,北谷丰村志,共产党员 CCP Membership,总 Total,,1987,2000,74
0780,北谷丰村志,共产党员 CCP Membership,总 Total,,2001,2005,91
0780,北谷丰村志,共产党员 CCP Membership,总 Total,,2005,2014,115
0780,北谷丰村志,新党员 New CCP Membership,总 Total,,1950,1959,4
0780,北谷丰村志,新党员 New CCP Membership,总 Total,,1960,1969,20
0780,北谷丰村志,新党员 New CCP Membership,总 Total,,1970,1979,23
0780,北谷丰村志,新党员 New CCP Membership,总 Total,,1980,1989,12
0780,北谷丰村志,新党员 New CCP Membership,总 Total,,1990,1999,8
0780,北谷丰村志,阶级成分 Class Status,,地主 Landlord,1947,1952,4
0780,北谷丰村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,15
0780,北谷丰村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,156
0780,北谷丰村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,196
0782,车家下庄村志,入伍 Military Enlistment,,,1955,2009,59
0783,城北村志,入伍 Military Enlistment,,,1950,1953,3
0783,城北村志,入伍 Military Enlistment,,,1955,1988,55
0783,城北村志,新党员 New CCP Membership,总 Total,,1945,1949,20
0783,城北村志,新党员 New CCP Membership,总 Total,,1949,1966,9
0783,城北村志,新党员 New CCP Membership,总 Total,,1966,1976,18
0783,城北村志,新党员 New CCP Membership,总 Total,,1976,1988,13
0783,城北村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
0783,城北村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,42
0783,城北村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,97
0784,车陂村志,刑事案件 Number of Reported Crimes,,,2001,2002,77
0785,北坡村志,入伍 Military Enlistment,,,1955,2009,11
0785,北坡村志,新党员 New CCP Membership,总 Total,,1944,2008,18
0785,北坡村志,新党员 New CCP Membership,女 Female,,1944,2018,1
0786,双生村志,村民纠纷 Number of Civil Mediations,,,2015,2018,90
0786,双生村志,共产党员 CCP Membership,总 Total,,1950,1959,16
0786,双生村志,共产党员 CCP Membership,总 Total,,1960,1969,57
0786,双生村志,共产党员 CCP Membership,总 Total,,1970,1979,51
0786,双生村志,共产党员 CCP Membership,总 Total,,1980,1989,45
0786,双生村志,共产党员 CCP Membership,总 Total,,1990,1999,52
0786,北谷丰村志,新党员 New CCP Membership,总 Total,,2000,2014,48
0790,新盛村志,入伍 Military Enlistment,,,1950,1953,8
0790,新盛村志,入伍 Military Enlistment,,,1955,2003,81
0790,新盛村志,村民纠纷 Number of Civil Mediations,,,1984,1993,10
0790,新盛村志,村民纠纷 Number of Civil Mediations,,,1990,2003,12
0791,鞍山村志,入伍 Military Enlistment,,,1949,2015,65
0791,鞍山村志,阶级成分 Class Status,,地主 Landlord,1947,1952,23
0791,鞍山村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,34
0791,鞍山村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,226
0791,鞍山村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,423
0792,北固碾村志,入伍 Military Enlistment,,,1955,2011,39
0793,曹各庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,3
0793,曹各庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
0795,西小营村志,共产党员 CCP Membership,总 Total,,1949,1998,93
0795,西小营村志,新党员 New CCP Membership,总 Total,,1976,1998,28
0795,西小营村志,新党员 New CCP Membership,总 Total,,1998,2008,12
0797,东小景村志,阶级成分 Class Status,,地主 Landlord,1947,1952,3
0797,东小景村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,9
0797,东小景村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,23
0797,东小景村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,51
0798,旧飞鹅村村志,入伍 Military Enlistment,,,1955,2011,31
0798,旧飞鹅村村志,新党员 New CCP Membership,总 Total,,1949,2011,54
0798,旧飞鹅村村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
0798,旧飞鹅村村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,4
0798,旧飞鹅村村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,77
0800,水朗村志,入伍 Military Enlistment,,,1955,2012,37
0800,水朗村志,共产党员 CCP Membership,总 Total,,1953,1958,7
0800,水朗村志,共产党员 CCP Membership,总 Total,,1958,1961,13
0800,水朗村志,共产党员 CCP Membership,总 Total,,1961,1966,30
0800,水朗村志,共产党员 CCP Membership,总 Total,,1976,1982,36
0800,水朗村志,共产党员 CCP Membership,总 Total,,1982,1986,43
0800,水朗村志,共产党员 CCP Membership,总 Total,,1986,1991,48
0800,水朗村志,共产党员 CCP Membership,总 Total,,1991,2005,50
0800,水朗村志,共产党员 CCP Membership,总 Total,,2005,2007,50
0800,水朗村志,共产党员 CCP Membership,总 Total,,2007,2012,52
0801,星光村志,村民纠纷 Number of Civil Mediations,,,2007,2015,241
0804,北岭头村志,新党员 New CCP Membership,总 Total,,1946,2017,92
0804,北岭头村志,新党员 New CCP Membership,男 Male,,1946,2017,83
0804,北岭头村志,新党员 New CCP Membership,女 Female,,1946,2017,9
0804,北岭头村志,新党员 New CCP Membership,总 Total,,1950,1959,3
0804,北岭头村志,新党员 New CCP Membership,总 Total,,1960,1969,19
0804,北岭头村志,新党员 New CCP Membership,总 Total,,1970,1979,16
0804,北岭头村志,新党员 New CCP Membership,总 Total,,1980,1989,11
0804,北岭头村志,新党员 New CCP Membership,总 Total,,1990,1999,10
0804,北岭头村志,新党员 New CCP Membership,总 Total,,2000,2017,25
0805,北台上村志,入伍 Military Enlistment,,,1949,2012,34
0805,北台上村志,共产党员 CCP Membership,总 Total,,1949,2011,63
0805,北台上村志,共产党员 CCP Membership,男 Male,,1949,2011,50
0805,北台上村志,共产党员 CCP Membership,女 Female,,1949,2011,13
0805,北台上村志,入伍 Military Enlistment,,,1947,1952,5
0806,一都村志,入伍 Military Enlistment,,,1945,2018,92
0807,水库村志,入伍 Military Enlistment,,,1949,2010,77
0807,水库村志,新党员 New CCP Membership,总 Total,,1949,1958,7
0807,水库村志,新党员 New CCP Membership,总 Total,,1958,1968,25
0807,水库村志,新党员 New CCP Membership,总 Total,,1968,1979,17
0807,水库村志,新党员 New CCP Membership,总 Total,,1980,1989,16
0807,水库村志,新党员 New CCP Membership,总 Total,,1990,2002,11
0807,水库村志,新党员 New CCP Membership,总 Total,,2002,2010,6
0808,阮巷村志,新党员 New CCP Membership,总 Total,,1960,1969,33
0808,阮巷村志,新党员 New CCP Membership,总 Total,,1970,1979,21
0808,阮巷村志,新党员 New CCP Membership,总 Total,,1980,1989,12
0808,阮巷村志,新党员 New CCP Membership,总 Total,,1990,1999,23
0808,阮巷村志,新党员 New CCP Membership,总 Total,,2000,2010,6
0810,讲武殿村志,入伍 Military Enlistment,,,1949,2014,37
0811,党家庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,4
0811,党家庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,8
0812,沙坝村志,入伍 Military Enlistment,,,1949,2012,57
0814,鳌头村志,入伍 Military Enlistment,,,1949,2015,93
0816,土堆村志,新党员 New CCP Membership,总 Total,,1978,1983,5
0816,土堆村志,新党员 New CCP Membership,总 Total,,1984,1989,4
0816,土堆村志,新党员 New CCP Membership,总 Total,,1990,1995,8
0816,土堆村志,新党员 New CCP Membership,总 Total,,1996,2000,13
0816,土堆村志,新党员 New CCP Membership,总 Total,,2001,2004,11
0816,土堆村志,新党员 New CCP Membership,总 Total,,2004,2007,1
0816,土堆村志,新党员 New CCP Membership,总 Total,,2007,2010,11
0818,东营村志,入伍 Military Enlistment,,,1949,2015,146
0819,北胡庄村志,入伍 Military Enlistment,,,1949,2013,122
0819,北胡庄村志,共产党员 CCP Membership,总 Total,,1949,2013,111
0819,北胡庄村志,新党员 New CCP Membership,总 Total,,1949,2013,138
0819,北胡庄村志,共产党员 CCP Membership,男 Male,,1949,2013,102
0819,北胡庄村志,共产党员 CCP Membership,女 Female,,1949,2013,9
0822,东白仓村志,新党员 New CCP Membership,总 Total,,1999,2002,6
0823,福永村志,村民纠纷 Number of Civil Mediations,,,1995,2000,26
0825,东升村志,入伍 Military Enlistment,,,1951,2012,60
0826,东皇墓村志,入伍 Military Enlistment,,,1949,2014,94
0827,营前村志,入伍 Military Enlistment,,,1949,2015,69
0829,鸡翅岭村志,共产党员 CCP Membership,男 Male,,1961,1963,6
0829,鸡翅岭村志,共产党员 CCP Membership,男 Male,,1963,1965,8
0829,鸡翅岭村志,共产党员 CCP Membership,男 Male,,1965,1968,8
0829,鸡翅岭村志,共产党员 CCP Membership,女 Female,,1961,1963,4
0829,鸡翅岭村志,共产党员 CCP Membership,女 Female,,1963,1965,5
0829,鸡翅岭村志,共产党员 CCP Membership,女 Female,,1965,1968,5
0829,鸡翅岭村志,共产党员 CCP Membership,总 Total,,1961,1963,10
0829,鸡翅岭村志,共产党员 CCP Membership,总 Total,,1963,1965,13
0829,鸡翅岭村志,共产党员 CCP Membership,总 Total,,1965,1968,13
0830,袁山贝村志,入伍 Military Enlistment,,,1955,2006,99
0830,袁山贝村志,刑事案件 Number of Reported Crimes,,,2000,2005,80
0831,沿南村志,入伍 Military Enlistment,,,1949,2004,96
0832,白坟村志,入伍 Military Enlistment,,,1949,2016,47
0833,营房村志,入伍 Military Enlistment,,,1952,2010,90
0833,营房村志,新党员 New CCP Membership,总 Total,,1950,1959,10
0833,营房村志,新党员 New CCP Membership,总 Total,,1960,1969,20
0833,营房村志,新党员 New CCP Membership,总 Total,,1970,1979,11
0833,营房村志,新党员 New CCP Membership,总 Total,,1980,1989,10
0833,营房村志,新党员 New CCP Membership,总 Total,,1990,1999,9
0833,营房村志,新党员 New CCP Membership,总 Total,,2000,2010,5
0834,张桥村志,入伍 Military Enlistment,,,1949,1955,20
0834,张桥村志,入伍 Military Enlistment,,,1955,1984,129
0835,岸上村志,新党员 New CCP Membership,男 Male,,1955,2013,72
0835,岸上村志,新党员 New CCP Membership,女 Female,,1955,2011,8
0835,岸上村志,新党员 New CCP Membership,总 Total,,1955,2011,80
0836,枫深村志,入伍 Military Enlistment,,,1949,2002,52
0841,北薛庄村志,新党员 New CCP Membership,总 Total,,1942,2014,65
0841,北薛庄村志,新党员 New CCP Membership,女 Female,,1942,2014,9
0841,北薛庄村志,新党员 New CCP Membership,男 Male,,1942,2014,56
0841,北薛庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,2
0842,美林村志,入伍 Military Enlistment,,,1949,2007,35
0843,蔡和村志,入伍 Military Enlistment,,,1949,2012,38
0847,牛薛沟村志,入伍 Military Enlistment,,,1949,2011,44
0848,邓村村志,入伍 Military Enlistment,,,1951,2015,33
0850,永联村志,入伍 Military Enlistment,,,2006,2010,16
0852,北海山村志,新党员 New CCP Membership,总 Total,,1949,2015,42
0854,塘头村志,入伍 Military Enlistment,,,1949,2011,50
0854,塘头村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
0855,梨川村志,入伍 Military Enlistment,,,1949,2005,93
0860,二十里铺村志,村民纠纷 Number of Civil Mediations,,,2008,2014,248
0861,东山村志,村民纠纷 Number of Civil Mediations,,,2004,2015,65
0861,东山村志,新党员 New CCP Membership,总 Total,,1950,1959,5
0861,东山村志,新党员 New CCP Membership,总 Total,,1960,1969,17
0861,东山村志,新党员 New CCP Membership,总 Total,,1970,1979,27
0861,东山村志,新党员 New CCP Membership,总 Total,,1980,1989,21
0861,东山村志,新党员 New CCP Membership,总 Total,,1990,1999,30
0861,东山村志,新党员 New CCP Membership,总 Total,,2000,2009,36
0861,东山村志,新党员 New CCP Membership,总 Total,,2010,2015,22
0862,王官屯村志,新党员 New CCP Membership,总 Total,,1956,2010,30
0863,戴湾村志,入伍 Military Enlistment,,,1949,2016,80
0864,柳子圪旦村志,入伍 Military Enlistment,,,1949,2012,29
0865,理家庄村志,村民纠纷 Number of Civil Mediations,,,1984,2000,50
0865,理家庄村志,刑事案件 Number of Reported Crimes,,,1980,1989,10
0865,理家庄村志,刑事案件 Number of Reported Crimes,,,1990,2000,1
0868,上柳源村志,阶级成分 Class Status,,地主 Landlord,1950,1952,3
0868,上柳源村志,阶级成分 Class Status,,富农 Rich Peasant,1950,1952,9
0868,上柳源村志,阶级成分 Class Status,,中农 Middle Peasant,1950,1952,28
0868,上柳源村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1950,1952,206
0869,库城村志,阶级成分 Class Status,,地主 Landlord,1947,1952,8
0869,库城村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,5
0869,库城村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,122
0869,库城村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,219
0872,三房巷村志,入伍 Military Enlistment,,,2002,2015,80
0873,余川村志,入伍 Military Enlistment,,,1949,2003,55
0874,大打白狐村志,新党员 New CCP Membership,总 Total,,1958,2012,30
0875,海口里仁村志,入伍 Military Enlistment,,,1950,2017,143
0877,杨沟湾村志,入伍 Military Enlistment,,,1949,2018,44
0878,姜湾村志,入伍 Military Enlistment,,,1984,2014,13
0879,恬庄村志,村民纠纷 Number of Civil Mediations,,,2004,2015,185
0882,桃子溪村志,入伍 Military Enlistment,,,1955,2016,52
0882,桃子溪村志,新党员 New CCP Membership,男 Male,,1957,2016,37
0882,桃子溪村志,新党员 New CCP Membership,女 Female,,1957,2016,8
0882,桃子溪村志,新党员 New CCP Membership,总 Total,,1957,2016,45
0882,桃子溪村志,入伍 Military Enlistment,,,1950,1953,10
0884,栗林河村志,入伍 Military Enlistment,,,2003,2013,13
0887,胡家坟村志,入伍 Military Enlistment,,,1951,2015,71
0888,云家码头村志,共产党员 CCP Membership,总 Total,,1949,1960,3
0888,云家码头村志,共产党员 CCP Membership,总 Total,,1961,1970,12
0888,云家码头村志,共产党员 CCP Membership,总 Total,,1971,1980,18
0888,云家码头村志,共产党员 CCP Membership,总 Total,,1981,1990,17
0888,云家码头村志,共产党员 CCP Membership,总 Total,,1991,2000,19
0888,云家码头村志,共产党员 CCP Membership,总 Total,,2001,2011,22
0889,杓袁村志,入伍 Military Enlistment,,,1948,2015,40
0889,杓袁村志,入伍 Military Enlistment,,,1950,1959,4
0889,杓袁村志,入伍 Military Enlistment,,,1960,1969,4
0889,杓袁村志,入伍 Military Enlistment,,,1970,1979,15
0889,杓袁村志,入伍 Military Enlistment,,,1980,1989,1
0889,杓袁村志,入伍 Military Enlistment,,,1990,1999,3
0889,杓袁村志,入伍 Military Enlistment,,,2000,2015,13
0890,西河村志,村民纠纷 Number of Civil Mediations,,,1961,1981,200
0890,西河村志,村民纠纷 Number of Civil Mediations,,,1985,2007,132
0892,良陌村志,入伍 Military Enlistment,,,1954,2009,68
0892,良陌村志,新党员 New CCP Membership,总 Total,,1970,1979,10
0893,东桃村志,新党员 New CCP Membership,总 Total,,1969,1978,7
0894,小㘵村志,入伍 Military Enlistment,,,1955,2013,116
0896,西九水村志,入伍 Military Enlistment,,,1940,1949,5
0896,西九水村志,入伍 Military Enlistment,,,1950,1959,5
0896,西九水村志,入伍 Military Enlistment,,,1960,1969,12
0896,西九水村志,入伍 Military Enlistment,,,1970,1979,23
0896,西九水村志,入伍 Military Enlistment,,,1980,1989,14
0896,西九水村志,入伍 Military Enlistment,,,1990,1999,15
0896,西九水村志,入伍 Military Enlistment,,,2000,2013,15
0897,高拱桥村志,村民纠纷 Number of Civil Mediations,,,1989,1999,50
0897,高拱桥村志,村民纠纷 Number of Civil Mediations,,,2000,2009,10
0899,放羊坪村志,入伍 Military Enlistment,,,1949,2017,138
0899,放羊坪村志,新党员 New CCP Membership,总 Total,,1949,2017,151
0900,欧桥村志,入伍 Military Enlistment,,,1950,2015,300
0900,欧桥村志,入伍 Military Enlistment,,,1955,2003,177
0900,欧桥村志,入伍 Military Enlistment,,,2004,2015,25
0900,欧桥村志,村民纠纷 Number of Civil Mediations,,,1982,2000,132
0900,欧桥村志,村民纠纷 Number of Civil Mediations,,,2005,2010,137
0900,欧桥村志,村民纠纷 Number of Civil Mediations,,,2011,2015,87
0900,欧桥村志,新党员 New CCP Membership,总 Total,,2004,2013,17
0900,欧桥村志,新党员 New CCP Membership,女 Female,,2004,2013,8
0901,钱家山村志,入伍 Military Enlistment,,,1955,2003,47
0902,陈家墕村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0902,陈家墕村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
0902,陈家墕村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,22
0902,陈家墕村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,45
0903,木头峪村志,入伍 Military Enlistment,,,1950,1953,12
0903,木头峪村志,入伍 Military Enlistment,,,1949,2017,72
0905,西上庄村志,入伍 Military Enlistment,,,1956,2003,74
0905,西上庄村志,新党员 New CCP Membership,总 Total,,1949,2003,58
0906,龙泉村志,入伍 Military Enlistment,,,1955,2010,161
0906,龙泉村志,村民纠纷 Number of Civil Mediations,,,2000,2010,58
0908,黄岭村志,刑事案件 Number of Reported Crimes,,,1950,2001,24
0908,黄岭村志,共产党员 CCP Membership,总 Total,,2000,2009,53
0908,黄岭村志,共产党员 CCP Membership,总 Total,,1950,1960,26
0908,黄岭村志,共产党员 CCP Membership,总 Total,,1961,1970,28
0908,黄岭村志,共产党员 CCP Membership,总 Total,,1971,1980,36
0908,黄岭村志,共产党员 CCP Membership,总 Total,,1981,1990,40
0908,黄岭村志,共产党员 CCP Membership,总 Total,,1991,1999,46
0911,张家塔村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,5
0914,吴兴村志,入伍 Military Enlistment,,,1950,1953,7
0915,桃王庄村志,入伍 Military Enlistment,,,1955,2014,54
0915,桃王庄村志,新党员 New CCP Membership,总 Total,,1949,2015,55
0917,安乐村志,村民纠纷 Number of Civil Mediations,,,2002,2005,54
0917,安乐村志,村民纠纷 Number of Civil Mediations,,,2008,2010,213
0917,安乐村志,新党员 New CCP Membership,总 Total,,2001,2002,2
0917,安乐村志,新党员 New CCP Membership,总 Total,,2003,2004,8
0919,劳动村志,入伍 Military Enlistment,,,1949,2011,228
0920,和平村志,入伍 Military Enlistment,,,1950,1953,25
0920,和平村志,新党员 New CCP Membership,总 Total,,1958,1965,49
0920,和平村志,新党员 New CCP Membership,总 Total,,1966,1976,71
0920,和平村志,新党员 New CCP Membership,总 Total,,1977,1983,17
0920,和平村志,新党员 New CCP Membership,总 Total,,1984,1992,34
0920,和平村志,新党员 New CCP Membership,总 Total,,1993,2002,21
0920,和平村志,新党员 New CCP Membership,总 Total,,2003,2010,22
0920,和平村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
0920,和平村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,12
0920,和平村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,206
0920,和平村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,271
0920,和平村志,入伍 Military Enlistment,,,1965,1967,3
0921,桂南村志,入伍 Military Enlistment,,,1949,2010,105
0922,建农村志,入伍 Military Enlistment,,,1949,2010,104
0923,王安堡村志,入伍 Military Enlistment,,,1949,2014,86
0925,上官村志,入伍 Military Enlistment,,,1949,2018,121
0926,东六合村志,新党员 New CCP Membership,总 Total,,1968,1978,3
0927,光明村志,村民纠纷 Number of Civil Mediations,,,2008,2010,15
0928,甲岸村志,入伍 Military Enlistment,,,1991,2015,25
0929,赵村村志,入伍 Military Enlistment,,,1949,2014,65
0930,兴朱村志,入伍 Military Enlistment,,,1950,2014,30
0930,兴朱村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,2
0931,小许庄村志,新党员 New CCP Membership,总 Total,,1949,2014,95
0932,邢庄村志,新党员 New CCP Membership,总 Total,,1949,2014,13
0932,邢庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0932,邢庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,2
0932,邢庄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,3
0932,邢庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,35
0933,无为庄村志,入伍 Military Enlistment,,,1956,2006,46
0934,微水村志,阶级成分 Class Status,,地主 Landlord,1947,1952,2
0934,微水村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,45
0934,微水村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,371
0934,微水村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,667
0935,拦车村志,入伍 Military Enlistment,,,1950,1959,12
0935,拦车村志,入伍 Military Enlistment,,,1970,1979,20
0935,拦车村志,入伍 Military Enlistment,,,1980,1989,18
0935,拦车村志,入伍 Military Enlistment,,,1990,1999,6
0935,拦车村志,入伍 Military Enlistment,,,2000,2004,8
0935,拦车村志,入伍 Military Enlistment,,,1960,1969,22
0935,拦车村志,新党员 New CCP Membership,总 Total,,1950,1959,19
0935,拦车村志,新党员 New CCP Membership,女 Female,,1950,1959,3
0935,拦车村志,新党员 New CCP Membership,总 Total,,1960,1969,15
0935,拦车村志,新党员 New CCP Membership,总 Total,,1970,1979,19
0935,拦车村志,新党员 New CCP Membership,女 Female,,1970,1979,1
0935,拦车村志,新党员 New CCP Membership,总 Total,,1980,1989,12
0935,拦车村志,新党员 New CCP Membership,总 Total,,1990,1999,4
0935,拦车村志,新党员 New CCP Membership,女 Female,,1990,1999,1
0935,拦车村志,新党员 New CCP Membership,总 Total,,2000,2006,3
0936,蒋庄村志,入伍 Military Enlistment,,,1949,1955,23
0936,蒋庄村志,新党员 New CCP Membership,总 Total,,1953,1957,16
0936,蒋庄村志,新党员 New CCP Membership,总 Total,,1972,1983,8
0936,蒋庄村志,新党员 New CCP Membership,总 Total,,1984,1992,8
0936,蒋庄村志,新党员 New CCP Membership,总 Total,,1993,2001,7
0936,蒋庄村志,新党员 New CCP Membership,总 Total,,2002,2012,9
0937,赤社村志,入伍 Military Enlistment,,,1959,2008,110
0938,交丙坛村志,新党员 New CCP Membership,总 Total,,1955,1956,10
0938,交丙坛村志,新党员 New CCP Membership,总 Total,,1958,1959,13
0938,交丙坛村志,新党员 New CCP Membership,女 Female,,1958,1959,4
0938,交丙坛村志,新党员 New CCP Membership,总 Total,,1974,1976,16
0938,交丙坛村志,新党员 New CCP Membership,总 Total,,1977,1987,6
0938,交丙坛村志,新党员 New CCP Membership,总 Total,,1988,1995,8
0940,西林西村志,入伍 Military Enlistment,,,1952,2006,112
0941,金红村志,入伍 Military Enlistment,,,1950,1954,17
0941,金红村志,入伍 Military Enlistment,,,1955,2001,83
0941,金红村志,新党员 New CCP Membership,总 Total,,1950,1959,39
0941,金红村志,新党员 New CCP Membership,总 Total,,1960,2001,176
0942,西古现村志,入伍 Military Enlistment,,,1950,1952,14
0942,西古现村志,入伍 Military Enlistment,,,1955,1999,107
0943,崔家庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,5
0943,崔家庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,7
0943,崔家庄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,195
0943,崔家庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,123
0945,大北村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0945,大北村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
0945,大北村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,87
0945,大北村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,141
0946,金建村志,入伍 Military Enlistment,,,1950,1953,17
0946,金建村志,入伍 Military Enlistment,,,1955,2015,84
0950,西马村志,入伍 Military Enlistment,,,1955,2006,55
0950,西马村志,阶级成分 Class Status,,地主 Landlord,1947,1952,4
0951,两坂村志,入伍 Military Enlistment,,,1949,2005,52
0952,李堡村志,入伍 Military Enlistment,,,1949,2010,40
